author,date,text
dwestsmith1,2020-11-01 15:23:26,"@benrileysmith @SimonMarksFSN I thought that historically, republicans are more likely to vote by mail than democra… https://t.co/J4WThoyeEh"
GSH526,2020-11-01 15:23:26,"RT @TheRealHoarse: A Republican in 1972, you say?

Gosh, wonder who that was."
luna_toons,2020-11-01 15:23:26,RT @RzstProgramming: Here is a post where Randi Ceh claims the Black truck that sideswiped the white car is part of their Trump Train gang.…
jimcarroll2956,2020-11-01 15:23:26,@realDonaldTrump https://t.co/QwRLnF5lS8
MattHendricks21,2020-11-01 15:23:26,RT @BreitbartNews: Democrats are anxious about Pennsylvania and a “potential late shift” towards President Donald Trump that could threaten…
arslingua,2020-11-01 15:23:26,"@IngrahamAngle @realDonaldTrump has awakened the great and proud American Spirit after 8 years of agony, with the m… https://t.co/algSNIsOOY"
AraujoSaoPaulo,2020-11-01 15:23:26,"https://t.co/QtSJr8pmBu
A Era Trump já estava sendo construida há decadas, tema de um artigo  do INET. O mesmo se p… https://t.co/q50gWj8BEW"
Sandraawakened,2020-11-01 15:23:27,"RT @dbongino: Sorry Liberals, But Trump Still Has a Very Clear Path to 270 👇👇👇
https://t.co/YNkaJT52W8"
georgegalloway,2020-11-01 15:23:26,Could’ve should’ve would’ve
edcvhf2,2020-11-01 15:23:27,https://t.co/YhVuDj9K7E
loya_betty,2020-11-01 15:23:27,"RT @petestrzok: RT is registered with the Department of Justice as an agent of the Government of Russia. 

A WH advisor providing Covid adv…"
R_o_n_i_,2020-11-01 15:23:27,RT @realDonaldTrump: .@Facebook  Put them back NOW!
Aidan_Angel_,2020-11-01 15:23:27,"RT @StevePiccininni: Not every Trump supporter is racist.

But every Marco Rubio is ok with a racist leading his party. https://t.co/soenpg…"
john_chu,2020-11-01 15:23:27,"RT @fawfulfan: The Trump truck parades kind of cut against the idea that Trump supporters are economic left-behinds.

Modern pickup trucks…"
DebJanssen5,2020-11-01 15:23:27,#Disgraceful #VoterSuppression #voterintimidation
HaidaPrincess,2020-11-01 15:23:27,#VoteHimOut @realDonaldTrump @POTUS @FLOTUS @MELANIATRUMP @TeamTrump
gotstalkers,2020-11-01 15:23:27,"RT @nytimes: A group of Stanford University economists estimates that there have been at least 30,000 coronavirus infections and 700 deaths…"
ramonamadison,2020-11-01 15:23:27,"RT @kayleighmcenany: First time in nearly 40 YEARS...

Pittsburgh Post-Gazette endorses a Republican - President @realDonaldTrump‼️

“This…"
LurkingSkik19,2020-11-01 15:23:27,"RT @marc_lotter: 👀 THOUSANDS standing for hours in the cold and mud to see @realDonaldTrump. Michigan is voting RED AGAIN! 
https://t.co/5D…"
gfactor,2020-11-01 15:23:27,"RT @KeithOlbermann: Hey, if you’ve already killed 225,000 Americans by Covid, as @realDonaldTrump has, what’s a few more bodies in a bus?"
kgkiser2015,2020-11-01 15:23:27,https://t.co/QMliQIGeJb I love TRUMP if they try to steaL my country we'll see what happens
LoraineDaughe17,2020-11-01 15:23:27,@realDonaldTrump VOTE BIDEN
Debbytyler60,2020-11-01 15:23:27,"RT @BernardKerik: Supporting Law and Order, Military - Peace through Strength, Criminal Justice Reform, lowest unemployment rates on record…"
CarFreeBrad,2020-11-01 15:23:27,"RT @rickklein: a point Jason Miller made this morning: ""President Trump will be ahead on election night, probably getting 280 electoral som…"
danmaccol,2020-11-01 15:23:27,RT @prayingmedic: These screencaps will be solid gold in a couple of days.
IlIfadeIlI,2020-11-01 15:23:27,"@thekiwibird37 @kwusho @RecreationalAn1 @EmuInAmerica @TheNYSocialist Posting this ad nauseum

https://t.co/auJJfTj08k"
FrannyMellace,2020-11-01 15:23:27,@CryingCatMeow @FURiousDEFENDER DUDETTE YOU NEED TO GET OFF TWITTIES RU ..YOU'RE THE SHEEP FOLLOWING THE CORRUPT ME… https://t.co/jkQ5Wf7NoT
superyayadize,2020-11-01 15:23:27,"RT @RoseDC11: PRES TRUMP @realDonaldTrump
Has said California &amp; NY are on the table &amp; I believe him!

NEVER HAS THERE EVER BEEN THIS ENTHUS…"
Denise03645669,2020-11-01 15:23:27,RT @Denniskerg: @SebGorka @realDonaldTrump https://t.co/I9kjGzT6zh
lindaconsentida,2020-11-01 15:23:27,RT @jagraterol2: ¿POR QUÉ NO HACERLO SI PRACTICAMENTE LE REGALAMOS EL PAÍS A FIDEL CASTRO Y NADIE DIJO NADA? LOS CUBANOS AGARRARON LO QUE L…
JSmith39787163,2020-11-01 15:23:27,"RT @GOP: “President Trump isn't a career politician like both Joe Biden and Kamala Harris. He's a President with proven results, not empty…"
lenmquez,2020-11-01 15:23:27,"RT @ScottPresler: As of 8:37 a.m. in Florida, 

1,883,511 Republicans, 1,324,770 democrats, &amp; 845,881 NPAs voted in-person.

Including mail…"
Roxycsp,2020-11-01 15:23:27,RT @DonaldJTrumpJr: When you watch what the Media &amp; Big Tech have done to suppress basic information harmful to Biden and boost lies about…
DrTawnyTenne,2020-11-01 15:23:27,"RT @keithboykin: New NBC News/WSJ poll: Biden leads 61 percent to 35 percent among early voters, but Trump leads 61 percent to 32 percent a…"
40acrewoods,2020-11-01 15:23:27,RT @GeorgeTakei: So we are calling Trump truck caravan thugs “Y’all Qaeda” right? Because it’s so fitting.
NduanyaNelson,2020-11-01 15:23:27,"RT @JackPosobiec: This is fracking country. And Trump brought a literal fracking well to the rally because of course he did, he's Donald Tr…"
MyTwoCents17,2020-11-01 15:23:27,"RT @WayneBarker777: @twolf10 @CNN Court stacking is adding new seats and this has NOT been done by Republicans nor #Trump. 

Court packing…"
j_mcinturff,2020-11-01 15:23:27,RT @Lisa_Matassa: This incredible photo was taken last night from someone at the rally last night. God is with @realDonaldTrump!! https://t…
crbrub,2020-11-01 15:23:27,RT @glennkirschner2: Happy Sunday #TeamJustice. Early voting shows that we’re getting to the polls in numbers #TooBigToRig. Let’s keep it u…
jammiemarie75,2020-11-01 15:23:27,RT @brisco_roby: @9NEWSNANCY @CNN @MSNBC @CBSNews @abcnews @NBCNews I hope after President Trump is re-elected something is done about havi…
simpson_glenn,2020-11-01 15:23:27,"@SRuhle Should Trump loose this election, he'll have a claim to fame (or infamy).  He will have pulled off the ulti… https://t.co/KGxUwgpe2q"
Resiste66725633,2020-11-01 15:23:27,RT @mehdirhasan: Did the interviewer immediately respond “there is no ‘after the election’ until all the voters are counted and certified”?
M50013303,2020-11-01 15:23:27,RT @MarlonBateman: .@BarackObama received more media adulation for knocking down a corner 3 than @realDonaldTrump did for negotiating the A…
WaitinOnNewName,2020-11-01 15:23:27,#Vote W.W.G.1.W.G.A! Thank you and God Bless You and Shine His face upon you in Yeshua Messiah’s Name! @GenFlynn
MichaelFairfax1,2020-11-01 15:23:27,"RT @yoruguaenusa: He did it again, Trump has abandoned thousands of supporters wandering around in the cold weather as temperatures drop in…"
SantaCruzMundo,2020-11-01 15:23:27,"#Cuidémonostodos Marc Anthony pidió a los puertorriqueños: ""Voten para sacar a Donald Trump"" https://t.co/N4qLvqcAJT"
TreasonousTrum7,2020-11-01 15:23:27,"@Leslieoo7 @elby812 But the media won't show that part, it might Actually Hurt Trump's reelection chances"
Sol_Smilez,2020-11-01 15:23:27,"They said the same of Lincoln 🙄🙄🙄

It was the media and hotheads in Congress THEN and NOW that are the problem"
FAMeAutoRepair,2020-11-01 15:23:27,RT @sarahcpr: Okay I’m officially scared https://t.co/B2YEhhL6wc
Yogi210875,2020-11-01 15:23:27,RT @amlivemon: Clinton lost Michigan college educated voters in 2016 after this clown said the same thing 4 years ago...
_steven_lee_,2020-11-01 15:23:27,"RT @NaveedAJamali: For 4 years I’ve watched bigotry, racism, white nationalism, misogyny, anti-choice, anti-science, my fellow Americans an…"
EvilAnimeKid,2020-11-01 15:23:27,Saying you’re a woman/gay for Trump is like saying you’re a Jewish person for Hitler
tj669701,2020-11-01 15:23:27,@NuwaNightstone @OVERFORKOVER_ @izzyqueenof @PittsburghPG @pgopinions Who cares what Hillary said...she wasn’t runn… https://t.co/RZ3j9W1ckg
drseid,2020-11-01 15:23:27,RT @PalmerReport: AMA comes out swinging against Donald Trump https://t.co/LNEBlTfIAo
ActDontReact,2020-11-01 15:23:27,"RT @InTheNoosphere: Trump has not only lost the plot,...he has lost the entire book."
JimStok68012050,2020-11-01 15:23:27,"RT @SenSchumer: It's November 1st, and President Trump still doesn’t have an adequate national testing strategy."
wisemom113,2020-11-01 15:23:27,Amazing! Trump has now been nominated three times (or four?) for #NobelPeacePrize. Not #ChinaJoe. He's too busy sel… https://t.co/BaskHXy2bO
chic_savage,2020-11-01 15:23:27,"RT @GenFlynn: The stakes in this election are monumental. We’re fighting for our families, homes &amp; our democracy. Beware of false prophets…"
teeyoung2020,2020-11-01 15:23:27,"RT @RichardGrenell: Support for @realDonaldTrump from the gay community is unprecedented for any Republican in history. 

We will see huge…"
LNJunior2,2020-11-01 15:23:28,"@reneeygraham #Trump supporters bought their truck by their income after taxation, ISIS got them from US taxpayers money, thanks to #Obama"
no_es_como_cree,2020-11-01 15:23:28,RT @vanessavallej0: Trump en Pensilvania https://t.co/FwyC2xuS0v
Reporterroblang,2020-11-01 15:23:28,"RT @malbertnews: Biggest Pinocchios of #Election2020: Pres Trump continues to be “king of Pinocchios,” amassing 295 vs 51 for Joe Biden, @w…"
lordlornemalvo,2020-11-01 15:23:28,@Kevin4OH @realDonaldTrump @OHgop2020 He could care less about you. Ultimate cuckery here.
ichooselove25,2020-11-01 15:23:28,"RT @BytheEm: I don't hear many ppl talking about #Ohio 
This is the most important #Election2020 of our Lives.
Are the voters of Ohio reall…"
feather043,2020-11-01 15:23:28,@CBSNews Were they believing trump and just too stupid to see this coming months ago?
jessejcooper___,2020-11-01 15:23:28,RT @jasminebxmb: What about the platinum plan all the celebs been meeting with him about?! https://t.co/dOIFVX4AAG https://t.co/bGJgV0qcsX
TobinRich,2020-11-01 15:23:28,"RT @ddale8: This kind of language, which we may well hear a bunch this week, is undemocratic garbage. Counting the votes is not theft. Lead…"
Bastidas32,2020-11-01 15:23:28,Y la producción de gasolina de PDVSA al chavismo.
elgatoweebee,2020-11-01 15:23:28,"RT @elgatoweebee: @Dolly0811 FIRST FRANCE,NOW QUEBEC...TRUMP IS RIGHT KEEPING THAT KIND OF PEOPLE AWAY FROM THE U.S.A. - At least two kille…"
lahaina0girl,2020-11-01 15:23:28,Closing argument: Trump defeat won't end Trumpism but Biden will make us a better country! https://t.co/wGEHQ8UgwJ
TheGod_Particle,2020-11-01 15:23:28,"RT @KLGLASS2: .
WTF is it with these Neanderthals!?!?!?

Biden Team Cancels Texas Event After Highway ‘Ambush’ by MAGA Cavalry https://t.co…"
mariate84187033,2020-11-01 15:23:28,"RT @dbongino: Sorry Liberals, But Trump Still Has a Very Clear Path to 270 👇👇👇
https://t.co/YNkaJT52W8"
ChibuchiBlessed,2020-11-01 15:23:28,RT @realFFK: U.S. forces rescued an American citizen held hostage in Nigeria yesterday.6 captors were killed by the Americans. Congrats to…
pax747,2020-11-01 15:23:28,RT @JoeBiden: I promise you this: I’ll end Donald Trump’s chaos and end this crisis.
Chreamps,2020-11-01 15:23:28,RT @WindsorMann: Republicans want to choose the voters because the voters will not choose them.
Dan96004704,2020-11-01 15:23:28,RT @DonnaWR8: @Jamierodr14 @Red_Dawn_RISING @realDonaldTrump https://t.co/ywlzfTMmeC
Bfac613314,2020-11-01 15:23:28,"RT @JoeBiden: The words of a president matter. And time and time again, Donald Trump has callously used his to incite violence, stoke the f…"
Robynmonty,2020-11-01 15:23:28,"RT @Rainbow_Whisper: Wait for it...
TRUMP 2020!!!

 https://t.co/sfQcTwqtUe"
LisaJefferyKea1,2020-11-01 15:23:28,@newliv2011 @toc0012 @smurph1108 @zorrolitto @PeteEarthling @EricTrump Are you sure you read that ad correctly? Loo… https://t.co/dWpnV48jez
tend2wobble,2020-11-01 15:23:28,"RT @essenviews: 230,000 Americans are dead because the GOP acquitted Trump. This is the truth."
Farmgirlforever,2020-11-01 15:23:28,@JasonMillerinDC Oh Jason Jason Jason...there you go projecting again again!
sktgallery1,2020-11-01 15:23:28,If you want to laugh today look at the Pro-Trump hearse following the Biden bus in Houston.  The owner/driver knows… https://t.co/NADMZDjGgw
NickyMonreau,2020-11-01 15:23:28,"Wat de Nederlandse #media je NOOIT zullen laten zien! 

Hoe populair #Trump in eigen land is... 🇺🇸🇺🇸🇺🇸 

#Trump2020… https://t.co/mX8coO5TA6"
t_fortini,2020-11-01 15:23:28,"RT @MeidasTouch: Twitter is censoring the correctly spelled hashtag, but that isn’t stopping the American people from calling out Trump. #T…"
TXTrumplican45,2020-11-01 15:23:28,"RT @thebradfordfile: My vote was for Trump. But it was also for General Flynn, and every other patriot who was a target for simply loving t…"
c_hoskinson,2020-11-01 15:23:28,RT @FloridaDude297: BET YOU DIDN'T KNOW.  Today while Biden's campaign has a lid on it. Trump's campaign will have 13 events by 5 campaigne…
CowCreeksUnite,2020-11-01 15:23:28,Yep 100 million times.
PorterSumari,2020-11-01 15:23:28,https://t.co/R7qT4eQ424 GOD BLESS @POTUS @realDonaldTrump
Lady_EarlBall,2020-11-01 15:23:28,RT @sarahcpr: Okay I’m officially scared https://t.co/B2YEhhL6wc
BearBeverly,2020-11-01 15:23:28,⭐️⭐️⭐️
mylrhg1957,2020-11-01 15:23:28,"@joecollins43rd @realDonaldTrump When your campaign is broke, what do you do? Call the ""SUPER COVID KID"" he will ho… https://t.co/QNpfv9gGxw"
robininny,2020-11-01 15:23:28,"RT @NatashaBertrand: New: As Giuliani dug for dirt on Biden, waged shadow diplomatic campaigns in Venezuela and Turkey, and spoke regularly…"
WTF75219360,2020-11-01 15:23:28,@the_resistor @realDonaldTrump @JoeBiden https://t.co/I6QlJ4G8AY
SchaiSchai,2020-11-01 15:23:28,"RT @YNB: If you are one of the 100K in #HarrisCountyTX who voted via curbside early, call your local REGISTRAR first thing Monday Morning a…"
MusicNegrito,2020-11-01 15:23:28,All net !
VatiaSpider,2020-11-01 15:23:28,"@GOP @FLOTUS Like going bankrupt 6 times, locking kids in cages, not paying small business, killing at least 230,00… https://t.co/DUGlXyHWuD"
sus_queen,2020-11-01 15:23:28,"RT @EM_RESUS: Hi ER Doc here,

I can’t believe this needs to be said but doctors do NOT get more money if somebody dies from COVID. 

RT so…"
davidianbain,2020-11-01 15:23:28,"@realDonaldTrump TRUMP YOU SOUND LIKE HITLER.
TRUMP THE RACIST
TRUMP THE CON
TRUMP THE PERVERT
TRUMP THE SEXIST PIG… https://t.co/u2yzTJC3jA"
paesean,2020-11-01 15:23:28,"RT @RealJamesWoods: 58,000 showed up for President Trump in Butler, PA.  Those are rock star numbers. Biden literally can’t fill a minivan.…"
devans143831,2020-11-01 15:23:28,RT @my3monkees: Remember that these two liars SPIED ON PRESIDENT TRUMP. They got CAUGHT. And they still lost. https://t.co/SmJQloUESF
RonaldDennyGun2,2020-11-01 15:23:28,"RT @dbongino: If Donald Trump wins again, despite
-Twitter
-Facebook
-Google
-The entire mainstream media
-The deep staters in the intell c…"
SOoffworlding,2020-11-01 15:23:28,@nytimes https://t.co/8IrB2QAVJK
Lovelylindawebb,2020-11-01 15:23:28,RT @WendellPierce: President Trump’s embrace of white supremacy has demonstrated to many Americans what the African American community has…
TheKeithiest,2020-11-01 15:23:28,"RT @JoeBiden: From his heinous acts of separating families at our border to his neglect of the people of Puerto Rico after Hurricane Maria,…"
laurabjenkins,2020-11-01 15:23:28,"Yay, Pittsburgh!! 🇺🇸🇺🇸🇺🇸🇺🇸"
SandyKAlano,2020-11-01 15:23:28,"RT @naretevduorp: WISCONSIN - Trump's Tweet is good advice from a terrible source.

Do everything he says, just do it for the only honorabl…"
RaidersYourFace,2020-11-01 15:23:28,"RT @YourAnonCentral: #US: Armed Trump supporters harassing candidate Biden election campaign bus on highway in Texas, ramming volunteer veh…"
debrafurtado,2020-11-01 15:23:28,There’s no need for violence @realDonaldTrump. Seems 45’s campaign is cheating &amp; paying off the refs. This is not A… https://t.co/KppQrj3p1y
JoMariJack,2020-11-01 15:23:28,@MatthewJshow @realDonaldTrump 😷
JDRoane,2020-11-01 15:23:29,@realDonaldTrump You love terrorists.
ebettedavis,2020-11-01 15:23:29,RT @SophiaBush: Donald Trump is a domestic terrorist. This is so far beneath the person who deserves to sit behind the results desk it’s un…
BeaReno,2020-11-01 15:23:29,"RT @donwinslow: WE ALL WANT A LANDSLIDE.

BUT GOD FORBID IT IS CLOSE...

EXPECT AND PREPARE FOR FOX NEWS TO *PREMATURELY* CALL IT FOR TRUMP…"
